pdb	run	capri	n	tx_acc	tx_med	tx_high	tx_near_acc
4MBY	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
4MBY	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	0
4MBY	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	0
4MBY	run_unbound_ens_vdw_na_clust150	06_caprieval	30	0	0	0	0
4MBY	run_unbound_ens_vdw_na_clust150	06_caprieval	40	0	0	0	0
4MBY	run_unbound_ens_vdw_na_clust150	06_caprieval	50	0	0	0	0
4MBY	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	1
4MBY	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	1
4MBY	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	1
4MBY	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	1
4MBY	run_unbound_vdw_na_clust	11_caprieval	5	0	0	0	1
4MBY	run_unbound_vdw_na_clust	11_caprieval	10	0	0	0	2
4MBY	run_unbound_vdw_na_clust	11_caprieval	20	0	0	0	2
4MBY	run_unbound_vdw_na_clust	11_caprieval	30	0	0	0	2
4MBY	run_unbound_vdw_na_clust	11_caprieval	40	0	0	0	2
4MBY	run_unbound_vdw_na_clust	11_caprieval	50	0	0	0	2
4MBY	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
4MBY	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
4MBY	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
4MBY	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	0
4MBY	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	0
4MBY	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	0
4MBY	run_unbound_vdw_na_clust	06_caprieval	20	0	0	0	0
4MBY	run_unbound_vdw_na_clust	06_caprieval	30	0	0	0	1
4MBY	run_unbound_vdw_na_clust	06_caprieval	40	0	0	0	1
4MBY	run_unbound_vdw_na_clust	06_caprieval	50	0	0	0	2
1OH4	run_bound_default_ti	5_caprieval	1	0	0	0	0
1OH4	run_bound_default_ti	5_caprieval	2	1	1	0	1
1OH4	run_bound_default_ti	5_caprieval	3	1	1	0	1
1OH4	run_bound_default_ti	5_caprieval	4	1	1	0	1
1OH4	run_bound_default_ti	5_caprieval	5	1	1	0	1
1OH4	run_bound_default_ti	5_caprieval	10	1	1	0	1
1OH4	run_bound_default_ti	5_caprieval	20	1	1	0	1
1OH4	run_bound_default_ti	5_caprieval	30	1	1	0	1
1OH4	run_bound_default_ti	5_caprieval	40	1	1	0	1
1OH4	run_bound_default_ti	5_caprieval	50	1	1	0	1
1OH4	run_bound_vdw_na	5_caprieval	1	1	1	0	1
1OH4	run_bound_vdw_na	5_caprieval	2	1	1	0	1
1OH4	run_bound_vdw_na	5_caprieval	3	1	1	0	1
1OH4	run_bound_vdw_na	5_caprieval	4	1	1	0	1
1OH4	run_bound_vdw_na	5_caprieval	5	1	1	0	1
1OH4	run_bound_vdw_na	5_caprieval	10	1	1	0	1
1OH4	run_bound_vdw_na	5_caprieval	20	1	1	0	1
1OH4	run_bound_vdw_na	5_caprieval	30	1	1	0	1
1OH4	run_bound_vdw_na	5_caprieval	40	1	1	0	1
1OH4	run_bound_vdw_na	5_caprieval	50	1	1	0	1
1OH4	run_bound_vdw_ti	5_caprieval	1	1	1	0	1
1OH4	run_bound_vdw_ti	5_caprieval	2	1	1	0	1
1OH4	run_bound_vdw_ti	5_caprieval	3	1	1	0	1
1OH4	run_bound_vdw_ti	5_caprieval	4	1	1	0	2
1OH4	run_bound_vdw_ti	5_caprieval	5	1	1	0	2
1OH4	run_bound_vdw_ti	5_caprieval	10	1	1	0	2
1OH4	run_bound_vdw_ti	5_caprieval	20	1	1	0	2
1OH4	run_bound_vdw_ti	5_caprieval	30	1	1	0	2
1OH4	run_bound_vdw_ti	5_caprieval	40	1	1	0	2
1OH4	run_bound_vdw_ti	5_caprieval	50	1	1	0	2
1OH4	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	1
1OH4	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	1
1OH4	run_unbound_ens_vdw_na_clust150	11_caprieval	3	0	0	0	1
1OH4	run_unbound_ens_vdw_na_clust150	11_caprieval	4	0	0	0	1
1OH4	run_unbound_ens_vdw_na_clust150	11_caprieval	5	0	0	0	1
1OH4	run_unbound_ens_vdw_na_clust150	11_caprieval	10	0	0	0	1
1OH4	run_unbound_ens_vdw_na_clust150	11_caprieval	20	0	0	0	1
1OH4	run_unbound_ens_vdw_na_clust150	11_caprieval	30	0	0	0	1
1OH4	run_unbound_ens_vdw_na_clust150	11_caprieval	40	0	0	0	1
1OH4	run_unbound_ens_vdw_na_clust150	11_caprieval	50	0	0	0	1
1OH4	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
1OH4	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
1OH4	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
1OH4	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
1OH4	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
1OH4	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	0
1OH4	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	0
1OH4	run_unbound_ens_vdw_na_clust150	06_caprieval	30	0	0	0	0
1OH4	run_unbound_ens_vdw_na_clust150	06_caprieval	40	0	0	0	0
1OH4	run_unbound_ens_vdw_na_clust150	06_caprieval	50	0	0	0	0
1OH4	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
1OH4	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
1OH4	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
1OH4	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	0
1OH4	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	0
1OH4	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	0
1OH4	run_unbound_vdw_na_clust	06_caprieval	20	0	0	0	0
1OH4	run_unbound_vdw_na_clust	06_caprieval	30	0	0	0	0
1OH4	run_unbound_vdw_na_clust	06_caprieval	40	0	0	0	0
1OH4	run_unbound_vdw_na_clust	06_caprieval	50	0	0	0	0
1OH4	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
1OH4	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	0
1OH4	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	0
1OH4	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	0
1OH4	run_unbound_vdw_na_clust	11_caprieval	5	0	0	0	0
1OH4	run_unbound_vdw_na_clust	11_caprieval	10	0	0	0	0
1OH4	run_unbound_vdw_na_clust	11_caprieval	20	0	0	0	0
1OH4	run_unbound_vdw_na_clust	11_caprieval	30	0	0	0	0
1OH4	run_unbound_vdw_na_clust	11_caprieval	40	0	0	0	0
1OH4	run_unbound_vdw_na_clust	11_caprieval	50	0	0	0	0
1SLT	run_bound_default_ti	5_caprieval	1	0	0	0	0
1SLT	run_bound_default_ti	5_caprieval	2	0	0	0	0
1SLT	run_bound_default_ti	5_caprieval	3	0	0	0	0
1SLT	run_bound_default_ti	5_caprieval	4	0	0	0	0
1SLT	run_bound_default_ti	5_caprieval	5	0	0	0	0
1SLT	run_bound_default_ti	5_caprieval	10	0	0	0	0
1SLT	run_bound_default_ti	5_caprieval	20	0	0	0	2
1SLT	run_bound_default_ti	5_caprieval	30	0	0	0	2
1SLT	run_bound_default_ti	5_caprieval	40	0	0	0	2
1SLT	run_bound_default_ti	5_caprieval	50	0	0	0	2
1SLT	run_bound_vdw_na	5_caprieval	1	0	0	0	0
1SLT	run_bound_vdw_na	5_caprieval	2	1	0	0	1
1SLT	run_bound_vdw_na	5_caprieval	3	1	0	0	1
1SLT	run_bound_vdw_na	5_caprieval	4	1	0	0	1
1SLT	run_bound_vdw_na	5_caprieval	5	1	0	0	1
1SLT	run_bound_vdw_na	5_caprieval	10	1	0	0	1
1SLT	run_bound_vdw_na	5_caprieval	20	1	0	0	1
1SLT	run_bound_vdw_na	5_caprieval	30	1	0	0	1
1SLT	run_bound_vdw_na	5_caprieval	40	1	0	0	1
1SLT	run_bound_vdw_na	5_caprieval	50	1	0	0	1
1SLT	run_bound_vdw_ti	5_caprieval	1	0	0	0	0
1SLT	run_bound_vdw_ti	5_caprieval	2	1	0	0	1
1SLT	run_bound_vdw_ti	5_caprieval	3	1	0	0	1
1SLT	run_bound_vdw_ti	5_caprieval	4	1	0	0	1
1SLT	run_bound_vdw_ti	5_caprieval	5	1	0	0	1
1SLT	run_bound_vdw_ti	5_caprieval	10	1	0	0	1
1SLT	run_bound_vdw_ti	5_caprieval	20	1	0	0	1
1SLT	run_bound_vdw_ti	5_caprieval	30	1	0	0	1
1SLT	run_bound_vdw_ti	5_caprieval	40	1	0	0	1
1SLT	run_bound_vdw_ti	5_caprieval	50	1	0	0	1
1SLT	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
1SLT	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
1SLT	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
1SLT	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
1SLT	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
1SLT	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	1
1SLT	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	2
1SLT	run_unbound_ens_vdw_na_clust150	06_caprieval	30	1	0	0	4
1SLT	run_unbound_ens_vdw_na_clust150	06_caprieval	40	1	0	0	4
1SLT	run_unbound_ens_vdw_na_clust150	06_caprieval	50	1	0	0	4
1SLT	run_unbound_ens_vdw_na_clust150	11_caprieval	1	1	1	0	1
1SLT	run_unbound_ens_vdw_na_clust150	11_caprieval	2	1	1	0	1
1SLT	run_unbound_ens_vdw_na_clust150	11_caprieval	3	1	1	0	1
1SLT	run_unbound_ens_vdw_na_clust150	11_caprieval	4	1	1	0	1
1SLT	run_unbound_ens_vdw_na_clust150	11_caprieval	5	1	1	0	2
1SLT	run_unbound_ens_vdw_na_clust150	11_caprieval	10	1	1	0	3
1SLT	run_unbound_ens_vdw_na_clust150	11_caprieval	20	1	1	0	3
1SLT	run_unbound_ens_vdw_na_clust150	11_caprieval	30	2	1	0	4
1SLT	run_unbound_ens_vdw_na_clust150	11_caprieval	40	2	1	0	4
1SLT	run_unbound_ens_vdw_na_clust150	11_caprieval	50	2	1	0	4
1SLT	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
1SLT	run_unbound_vdw_na_clust	11_caprieval	2	1	0	0	1
1SLT	run_unbound_vdw_na_clust	11_caprieval	3	1	0	0	1
1SLT	run_unbound_vdw_na_clust	11_caprieval	4	1	0	0	2
1SLT	run_unbound_vdw_na_clust	11_caprieval	5	1	0	0	3
1SLT	run_unbound_vdw_na_clust	11_caprieval	10	1	0	0	4
1SLT	run_unbound_vdw_na_clust	11_caprieval	20	1	0	0	5
1SLT	run_unbound_vdw_na_clust	11_caprieval	30	1	0	0	5
1SLT	run_unbound_vdw_na_clust	11_caprieval	40	1	0	0	5
1SLT	run_unbound_vdw_na_clust	11_caprieval	50	1	0	0	5
1SLT	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
1SLT	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
1SLT	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
1SLT	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	0
1SLT	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	0
1SLT	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	0
1SLT	run_unbound_vdw_na_clust	06_caprieval	20	1	0	0	1
1SLT	run_unbound_vdw_na_clust	06_caprieval	30	1	0	0	1
1SLT	run_unbound_vdw_na_clust	06_caprieval	40	1	0	0	1
1SLT	run_unbound_vdw_na_clust	06_caprieval	50	1	0	0	1
5YRG	run_bound_default_ti	5_caprieval	1	1	1	1	1
5YRG	run_bound_default_ti	5_caprieval	2	1	1	1	1
5YRG	run_bound_default_ti	5_caprieval	3	1	1	1	1
5YRG	run_bound_default_ti	5_caprieval	4	1	1	1	1
5YRG	run_bound_default_ti	5_caprieval	5	1	1	1	2
5YRG	run_bound_default_ti	5_caprieval	10	1	1	1	2
5YRG	run_bound_default_ti	5_caprieval	20	1	1	1	2
5YRG	run_bound_default_ti	5_caprieval	30	1	1	1	2
5YRG	run_bound_default_ti	5_caprieval	40	1	1	1	2
5YRG	run_bound_default_ti	5_caprieval	50	1	1	1	2
5YRG	run_bound_vdw_na	5_caprieval	1	1	1	1	1
5YRG	run_bound_vdw_na	5_caprieval	2	1	1	1	1
5YRG	run_bound_vdw_na	5_caprieval	3	1	1	1	1
5YRG	run_bound_vdw_na	5_caprieval	4	1	1	1	1
5YRG	run_bound_vdw_na	5_caprieval	5	1	1	1	1
5YRG	run_bound_vdw_na	5_caprieval	10	1	1	1	1
5YRG	run_bound_vdw_na	5_caprieval	20	1	1	1	1
5YRG	run_bound_vdw_na	5_caprieval	30	1	1	1	1
5YRG	run_bound_vdw_na	5_caprieval	40	1	1	1	1
5YRG	run_bound_vdw_na	5_caprieval	50	1	1	1	1
5YRG	run_bound_vdw_ti	5_caprieval	1	1	1	1	1
5YRG	run_bound_vdw_ti	5_caprieval	2	1	1	1	1
5YRG	run_bound_vdw_ti	5_caprieval	3	1	1	1	1
5YRG	run_bound_vdw_ti	5_caprieval	4	1	1	1	1
5YRG	run_bound_vdw_ti	5_caprieval	5	1	1	1	1
5YRG	run_bound_vdw_ti	5_caprieval	10	1	1	1	1
5YRG	run_bound_vdw_ti	5_caprieval	20	1	1	1	1
5YRG	run_bound_vdw_ti	5_caprieval	30	1	1	1	1
5YRG	run_bound_vdw_ti	5_caprieval	40	1	1	1	1
5YRG	run_bound_vdw_ti	5_caprieval	50	1	1	1	1
5YRG	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
5YRG	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	1
5YRG	run_unbound_ens_vdw_na_clust150	11_caprieval	3	0	0	0	1
5YRG	run_unbound_ens_vdw_na_clust150	11_caprieval	4	1	1	1	2
5YRG	run_unbound_ens_vdw_na_clust150	11_caprieval	5	1	1	1	2
5YRG	run_unbound_ens_vdw_na_clust150	11_caprieval	10	1	1	1	2
5YRG	run_unbound_ens_vdw_na_clust150	11_caprieval	20	1	1	1	2
5YRG	run_unbound_ens_vdw_na_clust150	11_caprieval	30	1	1	1	2
5YRG	run_unbound_ens_vdw_na_clust150	11_caprieval	40	1	1	1	2
5YRG	run_unbound_ens_vdw_na_clust150	11_caprieval	50	1	1	1	2
5YRG	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
5YRG	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	1
5YRG	run_unbound_ens_vdw_na_clust150	06_caprieval	3	1	0	0	2
5YRG	run_unbound_ens_vdw_na_clust150	06_caprieval	4	1	0	0	3
5YRG	run_unbound_ens_vdw_na_clust150	06_caprieval	5	2	0	0	4
5YRG	run_unbound_ens_vdw_na_clust150	06_caprieval	10	2	0	0	5
5YRG	run_unbound_ens_vdw_na_clust150	06_caprieval	20	5	1	0	8
5YRG	run_unbound_ens_vdw_na_clust150	06_caprieval	30	5	1	0	8
5YRG	run_unbound_ens_vdw_na_clust150	06_caprieval	40	6	1	0	9
5YRG	run_unbound_ens_vdw_na_clust150	06_caprieval	50	6	1	0	10
5YRG	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
5YRG	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	1
5YRG	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	1
5YRG	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	1
5YRG	run_unbound_vdw_na_clust	06_caprieval	5	1	0	0	2
5YRG	run_unbound_vdw_na_clust	06_caprieval	10	2	0	0	3
5YRG	run_unbound_vdw_na_clust	06_caprieval	20	4	0	0	5
5YRG	run_unbound_vdw_na_clust	06_caprieval	30	4	0	0	7
5YRG	run_unbound_vdw_na_clust	06_caprieval	40	4	0	0	7
5YRG	run_unbound_vdw_na_clust	06_caprieval	50	4	0	0	7
5YRG	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
5YRG	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	0
5YRG	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	0
5YRG	run_unbound_vdw_na_clust	11_caprieval	4	1	0	0	1
5YRG	run_unbound_vdw_na_clust	11_caprieval	5	1	0	0	1
5YRG	run_unbound_vdw_na_clust	11_caprieval	10	3	0	0	3
5YRG	run_unbound_vdw_na_clust	11_caprieval	20	3	0	0	3
5YRG	run_unbound_vdw_na_clust	11_caprieval	30	3	0	0	3
5YRG	run_unbound_vdw_na_clust	11_caprieval	40	3	0	0	3
5YRG	run_unbound_vdw_na_clust	11_caprieval	50	3	0	0	3
2VXJ	run_bound_default_ti	5_caprieval	1	1	1	1	1
2VXJ	run_bound_default_ti	5_caprieval	2	1	1	1	1
2VXJ	run_bound_default_ti	5_caprieval	3	1	1	1	1
2VXJ	run_bound_default_ti	5_caprieval	4	1	1	1	1
2VXJ	run_bound_default_ti	5_caprieval	5	1	1	1	1
2VXJ	run_bound_default_ti	5_caprieval	10	1	1	1	1
2VXJ	run_bound_default_ti	5_caprieval	20	1	1	1	1
2VXJ	run_bound_default_ti	5_caprieval	30	1	1	1	1
2VXJ	run_bound_default_ti	5_caprieval	40	1	1	1	1
2VXJ	run_bound_default_ti	5_caprieval	50	1	1	1	1
2VXJ	run_bound_vdw_na	5_caprieval	1	0	0	0	0
2VXJ	run_bound_vdw_na	5_caprieval	2	0	0	0	0
2VXJ	run_bound_vdw_na	5_caprieval	3	0	0	0	0
2VXJ	run_bound_vdw_na	5_caprieval	4	1	1	1	1
2VXJ	run_bound_vdw_na	5_caprieval	5	1	1	1	1
2VXJ	run_bound_vdw_na	5_caprieval	10	1	1	1	1
2VXJ	run_bound_vdw_na	5_caprieval	20	1	1	1	1
2VXJ	run_bound_vdw_na	5_caprieval	30	1	1	1	1
2VXJ	run_bound_vdw_na	5_caprieval	40	1	1	1	1
2VXJ	run_bound_vdw_na	5_caprieval	50	1	1	1	1
2VXJ	run_bound_vdw_ti	5_caprieval	1	0	0	0	0
2VXJ	run_bound_vdw_ti	5_caprieval	2	0	0	0	0
2VXJ	run_bound_vdw_ti	5_caprieval	3	0	0	0	0
2VXJ	run_bound_vdw_ti	5_caprieval	4	1	1	1	1
2VXJ	run_bound_vdw_ti	5_caprieval	5	1	1	1	1
2VXJ	run_bound_vdw_ti	5_caprieval	10	1	1	1	2
2VXJ	run_bound_vdw_ti	5_caprieval	20	1	1	1	2
2VXJ	run_bound_vdw_ti	5_caprieval	30	1	1	1	2
2VXJ	run_bound_vdw_ti	5_caprieval	40	1	1	1	2
2VXJ	run_bound_vdw_ti	5_caprieval	50	1	1	1	2
2VXJ	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	11_caprieval	3	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	11_caprieval	4	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	11_caprieval	5	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	11_caprieval	10	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	11_caprieval	20	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	11_caprieval	30	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	11_caprieval	40	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	11_caprieval	50	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	0
2VXJ	run_unbound_ens_vdw_na_clust150	06_caprieval	20	1	1	0	1
2VXJ	run_unbound_ens_vdw_na_clust150	06_caprieval	30	1	1	0	2
2VXJ	run_unbound_ens_vdw_na_clust150	06_caprieval	40	1	1	0	2
2VXJ	run_unbound_ens_vdw_na_clust150	06_caprieval	50	1	1	0	2
2VXJ	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	11_caprieval	5	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	11_caprieval	10	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	11_caprieval	20	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	11_caprieval	30	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	11_caprieval	40	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	11_caprieval	50	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	06_caprieval	20	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	06_caprieval	30	0	0	0	0
2VXJ	run_unbound_vdw_na_clust	06_caprieval	40	0	0	0	1
2VXJ	run_unbound_vdw_na_clust	06_caprieval	50	0	0	0	1
2J73	run_bound_default_ti	5_caprieval	1	0	0	0	0
2J73	run_bound_default_ti	5_caprieval	2	0	0	0	1
2J73	run_bound_default_ti	5_caprieval	3	0	0	0	2
2J73	run_bound_default_ti	5_caprieval	4	0	0	0	2
2J73	run_bound_default_ti	5_caprieval	5	0	0	0	2
2J73	run_bound_default_ti	5_caprieval	10	0	0	0	2
2J73	run_bound_default_ti	5_caprieval	20	0	0	0	2
2J73	run_bound_default_ti	5_caprieval	30	0	0	0	2
2J73	run_bound_default_ti	5_caprieval	40	0	0	0	2
2J73	run_bound_default_ti	5_caprieval	50	0	0	0	2
2J73	run_bound_vdw_na	5_caprieval	1	1	1	1	1
2J73	run_bound_vdw_na	5_caprieval	2	1	1	1	1
2J73	run_bound_vdw_na	5_caprieval	3	1	1	1	1
2J73	run_bound_vdw_na	5_caprieval	4	2	1	1	2
2J73	run_bound_vdw_na	5_caprieval	5	2	1	1	2
2J73	run_bound_vdw_na	5_caprieval	10	2	1	1	2
2J73	run_bound_vdw_na	5_caprieval	20	2	1	1	2
2J73	run_bound_vdw_na	5_caprieval	30	2	1	1	2
2J73	run_bound_vdw_na	5_caprieval	40	2	1	1	2
2J73	run_bound_vdw_na	5_caprieval	50	2	1	1	2
2J73	run_bound_vdw_ti	5_caprieval	1	1	1	1	1
2J73	run_bound_vdw_ti	5_caprieval	2	2	1	1	2
2J73	run_bound_vdw_ti	5_caprieval	3	2	1	1	2
2J73	run_bound_vdw_ti	5_caprieval	4	2	1	1	2
2J73	run_bound_vdw_ti	5_caprieval	5	2	1	1	2
2J73	run_bound_vdw_ti	5_caprieval	10	2	1	1	2
2J73	run_bound_vdw_ti	5_caprieval	20	2	1	1	2
2J73	run_bound_vdw_ti	5_caprieval	30	2	1	1	2
2J73	run_bound_vdw_ti	5_caprieval	40	2	1	1	2
2J73	run_bound_vdw_ti	5_caprieval	50	2	1	1	2
2J73	run_unbound_ens_vdw_na_clust150	06_caprieval	1	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	06_caprieval	2	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	06_caprieval	3	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	06_caprieval	4	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	06_caprieval	5	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	06_caprieval	10	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	06_caprieval	20	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	06_caprieval	30	0	0	0	1
2J73	run_unbound_ens_vdw_na_clust150	06_caprieval	40	0	0	0	1
2J73	run_unbound_ens_vdw_na_clust150	06_caprieval	50	0	0	0	1
2J73	run_unbound_ens_vdw_na_clust150	11_caprieval	1	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	11_caprieval	2	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	11_caprieval	3	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	11_caprieval	4	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	11_caprieval	5	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	11_caprieval	10	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	11_caprieval	20	0	0	0	0
2J73	run_unbound_ens_vdw_na_clust150	11_caprieval	30	0	0	0	1
2J73	run_unbound_ens_vdw_na_clust150	11_caprieval	40	0	0	0	1
2J73	run_unbound_ens_vdw_na_clust150	11_caprieval	50	0	0	0	1
2J73	run_unbound_vdw_na_clust	06_caprieval	1	0	0	0	0
2J73	run_unbound_vdw_na_clust	06_caprieval	2	0	0	0	0
2J73	run_unbound_vdw_na_clust	06_caprieval	3	0	0	0	0
2J73	run_unbound_vdw_na_clust	06_caprieval	4	0	0	0	0
2J73	run_unbound_vdw_na_clust	06_caprieval	5	0	0	0	0
2J73	run_unbound_vdw_na_clust	06_caprieval	10	0	0	0	0
2J73	run_unbound_vdw_na_clust	06_caprieval	20	0	0	0	0
2J73	run_unbound_vdw_na_clust	06_caprieval	30	0	0	0	0
2J73	run_unbound_vdw_na_clust	06_caprieval	40	0	0	0	0
2J73	run_unbound_vdw_na_clust	06_caprieval	50	0	0	0	0
2J73	run_unbound_vdw_na_clust	11_caprieval	1	0	0	0	0
2J73	run_unbound_vdw_na_clust	11_caprieval	2	0	0	0	0
2J73	run_unbound_vdw_na_clust	11_caprieval	3	0	0	0	0
2J73	run_unbound_vdw_na_clust	11_caprieval	4	0	0	0	0
2J73	run_unbound_vdw_na_clust	11_caprieval	5	1	0	0	1
2J73	run_unbound_vdw_na_clust	11_caprieval	10	1	0	0	1
2J73	run_unbound_vdw_na_clust	11_caprieval	20	1	0	0	1
2J73	run_unbound_vdw_na_clust	11_caprieval	30	1	0	0	1
2J73	run_unbound_vdw_na_clust	11_caprieval	40	1	0	0	1
2J73	run_unbound_vdw_na_clust	11_caprieval	50	1	0	0	1
1QFO	run_bound_default_ti	5_caprieval	1	1	1	1	1
1QFO	run_bound_default_ti	5_caprieval	2	1	1	1	1
1QFO	run_bound_default_ti	5_caprieval	3	1	1	1	1
1QFO	run_bound_default_ti	5_caprieval	4	1	1	1	1
1QFO	run_bound_default_ti	5_caprieval	5	1	1	1	1
1QFO	run_bound_default_ti	5_caprieval	10	1	1	1	1
1QFO	run_bound_default_ti	5_caprieval	20	1	1	1	1
